Format Version,1.23,Take Name,Take 2021-05-27 12.30.46 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 12.30.46.845 PM,Total Frames in Take,1092,Total Exported Frames,1092,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
480,4.000000,0.074090,-0.270359,0.038923,-0.959115,-0.437327,0.073479,-0.148390,0.000270,-0.463777,0.076821,-0.139419,0.909806,-0.423761,0.076113,-0.122420,0.938390,-0.416953,0.070797,-0.157746,0.935681,-0.444815,0.070186,-0.173974,0.907113,-0.023753,-0.000066,-0.000576,-0.999718,-0.002659,0.246789,-0.063493,0.000316,-0.007132,0.246911,-0.039942,0.939067,0.024589,0.245641,-0.061613,0.977790,-0.003230,0.246816,-0.085112,0.916144,-0.024864,0.247788,-0.067303,0.933874,-0.464860,0.081303,-0.180619,-0.007105,0.246897,-0.040184,0.024539,0.245655,-0.061541,-0.003460,0.246809,-0.084868,-0.024610,0.247794,-0.067377,-0.463471,0.076649,-0.139502,-0.423755,0.076296,-0.122255,-0.417040,0.070614,-0.157587,-0.445041,0.070358,-0.174214
481,4.008333,0.073575,-0.270297,0.038588,-0.959186,-0.437321,0.073482,-0.148385,0.000271,-0.463774,0.076803,-0.139414,0.909806,-0.423760,0.076089,-0.122410,0.938390,-0.416945,0.070818,-0.157741,0.935681,-0.444805,0.070215,-0.173974,0.907113,-0.023444,-0.000441,-0.000174,-0.999725,-0.002647,0.246821,-0.063473,0.000293,-0.007102,0.246961,-0.039919,0.939067,0.024601,0.245653,-0.061614,0.977790,-0.003235,0.246835,-0.085092,0.916144,-0.024854,0.247835,-0.067267,0.933874,-0.464872,0.081288,-0.180624,-0.007053,0.246965,-0.040110,0.024548,0.245650,-0.061536,-0.003475,0.246853,-0.084867,-0.024610,0.247816,-0.067378,-0.463482,0.076628,-0.139504,-0.423741,0.076277,-0.122234,-0.417018,0.070628,-0.157582,-0.445041,0.070393,-0.174218
482,4.016667,0.073670,-0.270188,0.038936,-0.959195,-0.437328,0.073481,-0.148382,0.000274,-0.463781,0.076821,-0.139420,0.912099,-0.423772,0.076090,-0.122405,0.935495,-0.416951,0.070802,-0.157732,0.935404,-0.444807,0.070209,-0.173972,0.903998,-0.023222,-0.000236,0.000006,-0.999730,-0.002648,0.246813,-0.063479,0.000295,-0.007112,0.246965,-0.039927,0.950624,0.024600,0.245636,-0.061608,0.976334,-0.003226,0.246818,-0.085098,0.917720,-0.024853,0.247833,-0.067282,0.932661,-0.464855,0.081322,-0.180609,-0.007064,0.246962,-0.040139,0.024555,0.245639,-0.061530,-0.003459,0.246827,-0.084863,-0.024623,0.247824,-0.067384,-0.463484,0.076641,-0.139507,-0.423757,0.076285,-0.122222,-0.417035,0.070604,-0.157583,-0.445036,0.070393,-0.174217
483,4.025000,0.073894,-0.270183,0.038774,-0.959186,-0.437330,0.073463,-0.148373,0.000274,-0.463784,0.076796,-0.139411,0.910327,-0.423774,0.076088,-0.122398,0.933006,-0.416952,0.070790,-0.157723,0.934550,-0.444808,0.070180,-0.173962,0.904381,-0.023006,-0.000177,-0.000311,-0.999735,-0.002644,0.246808,-0.063477,0.000301,-0.007112,0.246967,-0.039926,0.945561,0.024604,0.245649,-0.061603,0.977368,-0.003220,0.246803,-0.085097,0.917235,-0.024849,0.247813,-0.067284,0.937137,-0.464863,0.081325,-0.180606,-0.007070,0.246956,-0.040134,0.024552,0.245660,-0.061530,-0.003457,0.246801,-0.084856,-0.024603,0.247815,-0.067389,-0.463488,0.076616,-0.139499,-0.423762,0.076281,-0.122219,-0.417027,0.070593,-0.157571,-0.445043,0.070363,-0.174204
484,4.033333,0.073769,-0.270255,0.038913,-0.959170,-0.437322,0.073467,-0.148377,0.000271,-0.463774,0.076807,-0.139411,0.910602,-0.423763,0.076082,-0.122403,0.934097,-0.416947,0.070788,-0.157730,0.935049,-0.444805,0.070190,-0.173965,0.904042,-0.023210,-0.000299,-0.000304,-0.999731,-0.002646,0.246804,-0.063470,0.000301,-0.007107,0.246954,-0.039917,0.946730,0.024603,0.245644,-0.061602,0.977626,-0.003227,0.246808,-0.085089,0.915548,-0.024852,0.247811,-0.067271,0.933148,-0.464862,0.081304,-0.180600,-0.007054,0.246951,-0.040132,0.024562,0.245647,-0.061516,-0.003471,0.246817,-0.084854,-0.024619,0.247802,-0.067379,-0.463469,0.076629,-0.139502,-0.423752,0.076270,-0.122239,-0.417034,0.070597,-0.157567,-0.445034,0.070370,-0.174200
485,4.041667,0.073846,-0.270406,0.038859,-0.959123,-0.437333,0.073462,-0.148362,0.000276,-0.463782,0.076799,-0.139387,0.908774,-0.423765,0.076082,-0.122392,0.937589,-0.416960,0.070784,-0.157721,0.933746,-0.444824,0.070181,-0.173947,0.906397,-0.023199,-0.000268,-0.000614,-0.999731,-0.002644,0.246806,-0.063472,0.000303,-0.007108,0.246954,-0.039919,0.944796,0.024605,0.245663,-0.061602,0.976065,-0.003224,0.246809,-0.085091,0.915078,-0.024851,0.247799,-0.067274,0.935910,-0.464864,0.081336,-0.180590,-0.007064,0.246949,-0.040130,0.024548,0.245668,-0.061530,-0.003459,0.246816,-0.084849,-0.024602,0.247791,-0.067378,-0.463475,0.076622,-0.139477,-0.423756,0.076269,-0.122223,-0.417041,0.070595,-0.157557,-0.445060,0.070359,-0.174190
486,4.050000,0.073883,-0.270285,0.038985,-0.959149,-0.437330,0.073462,-0.148367,0.000268,-0.463781,0.076806,-0.139400,0.908630,-0.423769,0.076083,-0.122395,0.936795,-0.416956,0.070779,-0.157721,0.934313,-0.444815,0.070179,-0.173954,0.904265,-0.023189,-0.000306,-0.000206,-0.999731,-0.002645,0.246796,-0.063461,0.000297,-0.007106,0.246948,-0.039908,0.946273,0.024604,0.245631,-0.061593,0.977009,-0.003226,0.246799,-0.085080,0.915580,-0.024850,0.247807,-0.067261,0.932699,-0.464840,0.081322,-0.180613,-0.007055,0.246945,-0.040113,0.024544,0.245634,-0.061518,-0.003457,0.246809,-0.084845,-0.024611,0.247797,-0.067366,-0.463478,0.076624,-0.139491,-0.423763,0.076275,-0.122239,-0.417038,0.070581,-0.157561,-0.445042,0.070367,-0.174180
487,4.058333,0.073696,-0.270235,0.038920,-0.959180,-0.437331,0.073456,-0.148360,0.000264,-0.463783,0.076797,-0.139395,0.908733,-0.423773,0.076068,-0.122385,0.938092,-0.416955,0.070778,-0.157713,0.933103,-0.444812,0.070184,-0.173949,0.907210,-0.023068,-0.000398,-0.000174,-0.999734,-0.002645,0.246790,-0.063461,0.000290,-0.007102,0.246948,-0.039907,0.947225,0.024604,0.245624,-0.061598,0.975945,-0.003230,0.246788,-0.085080,0.917704,-0.024851,0.247801,-0.067257,0.934555,-0.464845,0.081327,-0.180617,-0.007059,0.246944,-0.040115,0.024555,0.245628,-0.061525,-0.003456,0.246796,-0.084849,-0.024620,0.247793,-0.067353,-0.463494,0.076617,-0.139481,-0.423762,0.076260,-0.122217,-0.417032,0.070580,-0.157564,-0.445035,0.070369,-0.174179
488,4.066667,0.073858,-0.270148,0.039216,-0.959181,-0.437333,0.073453,-0.148360,0.000276,-0.463785,0.076809,-0.139401,0.907913,-0.423778,0.076070,-0.122383,0.936140,-0.416956,0.070760,-0.157706,0.934028,-0.444811,0.070171,-0.173948,0.905301,-0.023730,-0.000092,-0.000553,-0.999718,-0.002658,0.246786,-0.063472,0.000309,-0.007130,0.246909,-0.039921,0.939799,0.024590,0.245638,-0.061594,0.978077,-0.003230,0.246812,-0.085092,0.915710,-0.024863,0.247786,-0.067282,0.936338,-0.464863,0.081321,-0.180616,-0.007100,0.246893,-0.040160,0.024555,0.245653,-0.061515,-0.003468,0.246803,-0.084852,-0.024622,0.247796,-0.067362,-0.463476,0.076632,-0.139494,-0.423765,0.076258,-0.122210,-0.417047,0.070572,-0.157545,-0.445042,0.070349,-0.174190
489,4.075000,0.073815,-0.270373,0.038961,-0.959131,-0.437330,0.073465,-0.148370,0.000265,-0.463780,0.076809,-0.139397,0.910461,-0.423765,0.076082,-0.122399,0.936765,-0.416957,0.070784,-0.157727,0.933599,-0.444820,0.070187,-0.173955,0.908090,-0.023193,-0.000277,-0.000253,-0.999731,-0.002645,0.246796,-0.063460,0.000292,-0.007107,0.246947,-0.039907,0.948158,0.024604,0.245633,-0.061591,0.979017,-0.003225,0.246799,-0.085079,0.918137,-0.024850,0.247805,-0.067262,0.935230,-0.464826,0.081334,-0.180617,-0.007071,0.246938,-0.040111,0.024559,0.245643,-0.061521,-0.003457,0.246800,-0.084848,-0.024610,0.247805,-0.067360,-0.463482,0.076629,-0.139484,-0.423753,0.076274,-0.122234,-0.417049,0.070588,-0.157573,-0.445037,0.070371,-0.174187
490,4.083333,0.074082,-0.270210,0.038878,-0.959160,-0.437327,0.073462,-0.148367,0.000261,-0.463780,0.076801,-0.139404,0.912266,-0.423770,0.076096,-0.122393,0.937205,-0.416950,0.070783,-0.157717,0.933456,-0.444807,0.070169,-0.173953,0.907232,-0.023179,-0.000418,-0.000238,-0.999731,-0.002649,0.246809,-0.063465,0.000298,-0.007104,0.246961,-0.039911,0.947004,0.024600,0.245646,-0.061604,0.975738,-0.003235,0.246812,-0.085084,0.917538,-0.024855,0.247818,-0.067260,0.934371,-0.464853,0.081314,-0.180622,-0.007053,0.246958,-0.040117,0.024537,0.245650,-0.061531,-0.003463,0.246820,-0.084846,-0.024615,0.247809,-0.067366,-0.463491,0.076621,-0.139490,-0.423755,0.076289,-0.122233,-0.417032,0.070584,-0.157560,-0.445029,0.070355,-0.174186
491,4.091667,0.073843,-0.270237,0.038930,-0.959168,-0.437332,0.073482,-0.148366,0.000268,-0.463785,0.076823,-0.139401,0.910406,-0.423774,0.076101,-0.122391,0.937451,-0.416956,0.070802,-0.157718,0.933445,-0.444814,0.070201,-0.173953,0.905676,-0.023225,-0.000306,-0.000044,-0.999730,-0.002649,0.246809,-0.063477,0.000301,-0.007109,0.246961,-0.039924,0.946538,0.024600,0.245635,-0.061610,0.977364,-0.003230,0.246814,-0.085096,0.914482,-0.024854,0.247827,-0.067277,0.933516,-0.464842,0.081317,-0.180627,-0.007062,0.246957,-0.040132,0.024553,0.245639,-0.061532,-0.003473,0.246822,-0.084855,-0.024612,0.247819,-0.067387,-0.463486,0.076645,-0.139488,-0.423759,0.076290,-0.122228,-0.417042,0.070611,-0.157553,-0.445042,0.070381,-0.174194
492,4.100000,0.074643,-0.269988,0.038960,-0.959175,-0.437321,0.073508,-0.148355,0.000302,-0.463779,0.076852,-0.139407,0.905205,-0.423775,0.076173,-0.122379,0.917347,-0.416941,0.070821,-0.157694,0.933562,-0.444791,0.070184,-0.173941,0.898715,-0.023399,-0.000408,-0.000302,-0.999726,-0.002646,0.246822,-0.063479,0.000285,-0.007103,0.246963,-0.039925,0.949173,0.024603,0.245662,-0.061617,0.981788,-0.003232,0.246834,-0.085098,0.915919,-0.024853,0.247830,-0.067274,0.936449,-0.464851,0.081326,-0.180624,-0.007066,0.246960,-0.040125,0.024566,0.245665,-0.061555,-0.003461,0.246842,-0.084852,-0.024623,0.247823,-0.067383,-0.463476,0.076659,-0.139528,-0.423731,0.076384,-0.122128,-0.417041,0.070611,-0.157567,-0.445038,0.070377,-0.174197
493,4.108333,0.073736,-0.270276,0.039056,-0.959160,-0.437338,0.073485,-0.148376,0.000273,-0.463788,0.076833,-0.139410,0.909990,-0.423777,0.076097,-0.122402,0.935297,-0.416963,0.070800,-0.157730,0.934620,-0.444822,0.070210,-0.173964,0.905719,-0.023287,-0.000184,-0.000161,-0.999729,-0.002650,0.246820,-0.063476,0.000303,-0.007117,0.246967,-0.039924,0.944390,0.024598,0.245652,-0.061603,0.976992,-0.003226,0.246827,-0.085095,0.915954,-0.024855,0.247833,-0.067282,0.934938,-0.464850,0.081324,-0.180606,-0.007073,0.246958,-0.040142,0.024550,0.245660,-0.061524,-0.003464,0.246828,-0.084857,-0.024614,0.247832,-0.067380,-0.463491,0.076656,-0.139508,-0.423755,0.076284,-0.122225,-0.417051,0.070612,-0.157571,-0.445054,0.070388,-0.174202
494,4.116667,0.073854,-0.270207,0.039008,-0.959173,-0.437335,0.073492,-0.148388,0.000277,-0.463787,0.076838,-0.139425,0.908855,-0.423778,0.076112,-0.122413,0.935812,-0.416959,0.070809,-0.157738,0.933920,-0.444816,0.070211,-0.173976,0.903537,-0.023235,-0.000332,-0.000262,-0.999730,-0.002651,0.246812,-0.063473,0.000293,-0.007111,0.246961,-0.039920,0.947652,0.024598,0.245650,-0.061607,0.977435,-0.003233,0.246817,-0.085092,0.917630,-0.024857,0.247821,-0.067272,0.935567,-0.464852,0.081316,-0.180605,-0.007066,0.246950,-0.040124,0.024554,0.245660,-0.061529,-0.003470,0.246816,-0.084863,-0.024620,0.247823,-0.067375,-0.463482,0.076662,-0.139520,-0.423759,0.076298,-0.122237,-0.417046,0.070623,-0.157571,-0.445053,0.070387,-0.174224
495,4.125000,0.073890,-0.270274,0.039070,-0.959148,-0.437334,0.073492,-0.148376,0.000273,-0.463785,0.076842,-0.139410,0.912085,-0.423773,0.076113,-0.122403,0.934705,-0.416960,0.070806,-0.157728,0.937618,-0.444818,0.070209,-0.173962,0.904930,-0.023051,-0.000460,-0.000487,-0.999734,-0.002649,0.246827,-0.063482,0.000302,-0.007103,0.246983,-0.039928,0.946129,0.024601,0.245678,-0.061622,0.976670,-0.003237,0.246824,-0.085100,0.915914,-0.024856,0.247824,-0.067276,0.933873,-0.464857,0.081329,-0.180630,-0.007056,0.246983,-0.040138,0.024550,0.245679,-0.061544,-0.003475,0.246837,-0.084864,-0.024614,0.247811,-0.067381,-0.463489,0.076670,-0.139492,-0.423763,0.076299,-0.122219,-0.417035,0.070619,-0.157581,-0.445049,0.070382,-0.174211
496,4.133333,0.073728,-0.270198,0.038944,-0.959188,-0.437333,0.073498,-0.148384,0.000271,-0.463786,0.076840,-0.139421,0.912085,-0.423777,0.076111,-0.122408,0.934705,-0.416957,0.070819,-0.157734,0.937618,-0.444813,0.070224,-0.173973,0.904930,-0.023197,-0.000318,-0.000728,-0.999731,-0.002648,0.246828,-0.063473,0.000305,-0.007110,0.246975,-0.039921,0.946129,0.024601,0.245691,-0.061606,0.976670,-0.003230,0.246831,-0.085093,0.915914,-0.024855,0.247816,-0.067274,0.933873,-0.464862,0.081335,-0.180613,-0.007064,0.246961,-0.040136,0.024551,0.245705,-0.061527,-0.003470,0.246826,-0.084857,-0.024609,0.247821,-0.067375,-0.463490,0.076657,-0.139519,-0.423759,0.076305,-0.122237,-0.417037,0.070620,-0.157577,-0.445046,0.070412,-0.174203
497,4.141667,0.073900,-0.270274,0.038821,-0.959158,-0.437334,0.073489,-0.148382,0.000278,-0.463787,0.076825,-0.139414,0.909606,-0.423774,0.076113,-0.122409,0.935271,-0.416959,0.070814,-0.157735,0.933377,-0.444818,0.070206,-0.173968,0.905595,-0.023444,-0.000389,-0.000414,-0.999725,-0.002652,0.246820,-0.063469,0.000295,-0.007110,0.246958,-0.039915,0.944964,0.024597,0.245665,-0.061607,0.976128,-0.003237,0.246834,-0.085088,0.915774,-0.024859,0.247823,-0.067266,0.933566,-0.464858,0.081313,-0.180623,-0.007058,0.246954,-0.040117,0.024539,0.245669,-0.061530,-0.003469,0.246842,-0.084856,-0.024621,0.247814,-0.067372,-0.463472,0.076650,-0.139515,-0.423766,0.076295,-0.122247,-0.417042,0.070632,-0.157569,-0.445057,0.070380,-0.174196
498,4.150000,0.074178,-0.270135,0.039363,-0.959153,-0.437337,0.073490,-0.148373,0.000278,-0.463790,0.076856,-0.139417,0.906674,-0.423783,0.076124,-0.122398,0.939127,-0.416961,0.070789,-0.157718,0.935094,-0.444816,0.070192,-0.173959,0.906615,-0.023076,-0.000528,-0.000401,-0.999734,-0.002648,0.246820,-0.063471,0.000296,-0.007098,0.246976,-0.039917,0.947853,0.024602,0.245666,-0.061616,0.975988,-0.003238,0.246818,-0.085090,0.917913,-0.024855,0.247821,-0.067263,0.934764,-0.464843,0.081325,-0.180625,-0.007055,0.246968,-0.040117,0.024555,0.245674,-0.061540,-0.003478,0.246822,-0.084858,-0.024612,0.247818,-0.067370,-0.463478,0.076684,-0.139508,-0.423772,0.076306,-0.122226,-0.417050,0.070609,-0.157555,-0.445050,0.070361,-0.174203
499,4.158333,0.073986,-0.270292,0.039222,-0.959130,-0.437332,0.073485,-0.148374,0.000271,-0.463782,0.076843,-0.139408,0.908029,-0.423770,0.076109,-0.122402,0.937401,-0.416958,0.070791,-0.157726,0.935495,-0.444818,0.070197,-0.173959,0.905470,-0.023078,-0.000301,-0.000172,-0.999734,-0.002651,0.246809,-0.063463,0.000295,-0.007112,0.246966,-0.039910,0.948829,0.024597,0.245642,-0.061595,0.977737,-0.003232,0.246807,-0.085082,0.916578,-0.024857,0.247820,-0.067264,0.933438,-0.464853,0.081325,-0.180612,-0.007069,0.246958,-0.040116,0.024551,0.245650,-0.061519,-0.003468,0.246809,-0.084851,-0.024618,0.247818,-0.067366,-0.463479,0.076664,-0.139501,-0.423763,0.076299,-0.122236,-0.417041,0.070598,-0.157575,-0.445045,0.070380,-0.174183
500,4.166667,0.073922,-0.270283,0.039107,-0.959142,-0.437337,0.073479,-0.148368,0.000273,-0.463788,0.076831,-0.139402,0.909062,-0.423776,0.076101,-0.122396,0.936956,-0.416963,0.070791,-0.157721,0.935234,-0.444822,0.070195,-0.173955,0.908062,-0.023387,-0.000321,-0.000311,-0.999726,-0.002645,0.246813,-0.063471,0.000300,-0.007105,0.246955,-0.039918,0.947389,0.024604,0.245653,-0.061605,0.977602,-0.003227,0.246825,-0.085090,0.917383,-0.024851,0.247821,-0.067271,0.935046,-0.464851,0.081301,-0.180613,-0.007063,0.246954,-0.040128,0.024553,0.245654,-0.061534,-0.003461,0.246836,-0.084844,-0.024609,0.247808,-0.067376,-0.463480,0.076650,-0.139492,-0.423769,0.076292,-0.122235,-0.417044,0.070596,-0.157557,-0.445055,0.070379,-0.174190
501,4.175000,0.073856,-0.270374,0.039069,-0.959123,-0.437335,0.073477,-0.148355,0.000269,-0.463784,0.076826,-0.139383,0.908113,-0.423769,0.076095,-0.122384,0.937528,-0.416962,0.070790,-0.157712,0.933122,-0.444824,0.070196,-0.173940,0.905289,-0.023577,-0.000424,-0.000315,-0.999722,-0.002650,0.246808,-0.063461,0.000298,-0.007106,0.246940,-0.039907,0.946302,0.024599,0.245647,-0.061601,0.978297,-0.003237,0.246828,-0.085080,0.915076,-0.024857,0.247816,-0.067256,0.933894,-0.464838,0.081310,-0.180619,-0.007060,0.246932,-0.040111,0.024549,0.245655,-0.061526,-0.003475,0.246830,-0.084841,-0.024615,0.247814,-0.067365,-0.463478,0.076643,-0.139477,-0.423747,0.076287,-0.122227,-0.417061,0.070595,-0.157533,-0.445053,0.070382,-0.174181
502,4.183333,0.073953,-0.270349,0.038877,-0.959130,-0.437338,0.073472,-0.148361,0.000270,-0.463788,0.076811,-0.139390,0.907793,-0.423773,0.076098,-0.122390,0.937787,-0.416964,0.070793,-0.157717,0.929406,-0.444826,0.070186,-0.173946,0.904898,-0.023933,-0.000051,-0.000259,-0.999714,-0.002662,0.246788,-0.063470,0.000307,-0.007135,0.246904,-0.039920,0.947577,0.024585,0.245623,-0.061591,0.977472,-0.003233,0.246823,-0.085090,0.915587,-0.024866,0.247802,-0.067281,0.933528,-0.464848,0.081328,-0.180613,-0.007110,0.246892,-0.040152,0.024545,0.245636,-0.061522,-0.003464,0.246818,-0.084845,-0.024620,0.247808,-0.067362,-0.463488,0.076641,-0.139489,-0.423761,0.076276,-0.122228,-0.417040,0.070616,-0.157558,-0.445061,0.070356,-0.174168
503,4.191667,0.073879,-0.270284,0.039220,-0.959140,-0.437338,0.073469,-0.148371,0.000275,-0.463788,0.076826,-0.139405,0.908003,-0.423777,0.076087,-0.122398,0.936041,-0.416965,0.070776,-0.157723,0.934247,-0.444824,0.070187,-0.173957,0.906680,-0.023182,-0.000429,-0.000117,-0.999731,-0.002647,0.246800,-0.063464,0.000293,-0.007103,0.246952,-0.039910,0.946591,0.024601,0.245630,-0.061603,0.978082,-0.003234,0.246802,-0.085083,0.917756,-0.024854,0.247814,-0.067259,0.936523,-0.464869,0.081339,-0.180612,-0.007059,0.246945,-0.040119,0.024553,0.245637,-0.061530,-0.003463,0.246806,-0.084847,-0.024621,0.247811,-0.067359,-0.463483,0.076647,-0.139505,-0.423760,0.076275,-0.122225,-0.417054,0.070586,-0.157565,-0.445056,0.070367,-0.174187
504,4.200000,0.073841,-0.270233,0.039287,-0.959155,-0.437336,0.073481,-0.148371,0.000276,-0.463786,0.076842,-0.139408,0.907844,-0.423777,0.076096,-0.122397,0.937127,-0.416961,0.070785,-0.157721,0.934127,-0.444819,0.070200,-0.173959,0.905473,-0.023021,-0.000250,-0.000280,-0.999735,-0.002648,0.246814,-0.063464,0.000297,-0.007112,0.246973,-0.039912,0.947258,0.024601,0.245653,-0.061593,0.977759,-0.003227,0.246810,-0.085083,0.914704,-0.024853,0.247820,-0.067267,0.934183,-0.464862,0.081343,-0.180598,-0.007062,0.246971,-0.040117,0.024551,0.245655,-0.061519,-0.003464,0.246821,-0.084838,-0.024616,0.247808,-0.067381,-0.463476,0.076664,-0.139498,-0.423768,0.076283,-0.122229,-0.417049,0.070597,-0.157559,-0.445050,0.070378,-0.174199
505,4.208333,0.074022,-0.270323,0.039076,-0.959124,-0.437336,0.073490,-0.148370,0.000266,-0.463786,0.076840,-0.139401,0.910302,-0.423773,0.076117,-0.122399,0.938461,-0.416963,0.070802,-0.157724,0.934386,-0.444824,0.070200,-0.173955,0.908274,-0.023402,-0.000372,-0.000444,-0.999726,-0.002647,0.246810,-0.063464,0.000292,-0.007106,0.246949,-0.039910,0.948600,0.024602,0.245657,-0.061600,0.979353,-0.003232,0.246821,-0.085083,0.917142,-0.024854,0.247811,-0.067261,0.935050,-0.464853,0.081321,-0.180613,-0.007068,0.246948,-0.040112,0.024560,0.245658,-0.061529,-0.003466,0.246832,-0.084849,-0.024616,0.247800,-0.067364,-0.463489,0.076665,-0.139500,-0.423752,0.076301,-0.122236,-0.417053,0.070617,-0.157561,-0.445051,0.070376,-0.174182
506,4.216667,0.073850,-0.270188,0.038933,-0.959181,-0.437337,0.073474,-0.148382,0.000265,-0.463790,0.076815,-0.139420,0.911370,-0.423781,0.076094,-0.122406,0.938026,-0.416960,0.070794,-0.157732,0.933110,-0.444816,0.070193,-0.173970,0.905611,-0.023377,-0.000364,-0.000457,-0.999727,-0.002645,0.246816,-0.063476,0.000292,-0.007103,0.246957,-0.039923,0.947934,0.024605,0.245664,-0.061612,0.977131,-0.003228,0.246827,-0.085095,0.918125,-0.024851,0.247817,-0.067274,0.935860,-0.464873,0.081321,-0.180620,-0.007056,0.246957,-0.040126,0.024559,0.245665,-0.061533,-0.003464,0.246840,-0.084868,-0.024617,0.247805,-0.067378,-0.463500,0.076635,-0.139514,-0.423763,0.076284,-0.122248,-0.417035,0.070599,-0.157564,-0.445051,0.070378,-0.174202
507,4.225000,0.074055,-0.270291,0.039415,-0.959117,-0.437334,0.073478,-0.148382,0.000274,-0.463783,0.076847,-0.139418,0.909161,-0.423772,0.076104,-0.122411,0.938651,-0.416962,0.070775,-0.157734,0.936238,-0.444821,0.070187,-0.173967,0.906987,-0.023223,-0.000316,-0.000153,-0.999730,-0.002648,0.246827,-0.063473,0.000298,-0.007109,0.246978,-0.039920,0.947477,0.024600,0.245659,-0.061607,0.975698,-0.003230,0.246832,-0.085092,0.917858,-0.024854,0.247840,-0.067273,0.934262,-0.464847,0.081324,-0.180620,-0.007059,0.246973,-0.040125,0.024547,0.245664,-0.061525,-0.003468,0.246839,-0.084866,-0.024612,0.247833,-0.067377,-0.463477,0.076676,-0.139512,-0.423761,0.076284,-0.122245,-0.417044,0.070596,-0.157572,-0.445055,0.070358,-0.174200
508,4.233333,0.073939,-0.270189,0.038848,-0.959178,-0.437340,0.073485,-0.148383,0.000267,-0.463793,0.076822,-0.139421,0.911129,-0.423784,0.076111,-0.122408,0.937263,-0.416963,0.070808,-0.157733,0.935137,-0.444819,0.070199,-0.173971,0.907003,-0.023173,-0.000446,-0.000444,-0.999731,-0.002653,0.246823,-0.063480,0.000299,-0.007107,0.246973,-0.039926,0.945136,0.024597,0.245671,-0.061620,0.975393,-0.003240,0.246825,-0.085099,0.917759,-0.024860,0.247822,-0.067275,0.936091,-0.464868,0.081318,-0.180630,-0.007055,0.246978,-0.040139,0.024544,0.245666,-0.061537,-0.003474,0.246844,-0.084868,-0.024626,0.247802,-0.067375,-0.463499,0.076645,-0.139514,-0.423769,0.076298,-0.122242,-0.417042,0.070618,-0.157576,-0.445049,0.070379,-0.174202
509,4.241667,0.073976,-0.270285,0.039221,-0.959133,-0.437331,0.073491,-0.148384,0.000279,-0.463780,0.076848,-0.139419,0.907790,-0.423769,0.076114,-0.122412,0.934535,-0.416957,0.070796,-0.157736,0.935220,-0.444816,0.070203,-0.173970,0.905346,-0.023269,-0.000334,-0.000356,-0.999729,-0.002649,0.246817,-0.063479,0.000299,-0.007109,0.246963,-0.039926,0.947735,0.024600,0.245660,-0.061614,0.978499,-0.003232,0.246823,-0.085098,0.916077,-0.024855,0.247821,-0.067279,0.932935,-0.464853,0.081318,-0.180615,-0.007070,0.246963,-0.040132,0.024547,0.245661,-0.061546,-0.003465,0.246835,-0.084857,-0.024608,0.247808,-0.067382,-0.463472,0.076670,-0.139514,-0.423757,0.076304,-0.122232,-0.417042,0.070605,-0.157584,-0.445050,0.070383,-0.174207
510,4.250000,0.074015,-0.270313,0.039063,-0.959128,-0.437331,0.073485,-0.148389,0.000265,-0.463781,0.076834,-0.139421,0.907790,-0.423768,0.076112,-0.122418,0.934535,-0.416957,0.070797,-0.157743,0.935220,-0.444817,0.070195,-0.173974,0.905346,-0.023342,-0.000444,-0.000200,-0.999727,-0.002645,0.246814,-0.063478,0.000303,-0.007099,0.246959,-0.039924,0.947735,0.024604,0.245648,-0.061619,0.978499,-0.003232,0.246824,-0.085097,0.916077,-0.024851,0.247826,-0.067273,0.932935,-0.464850,0.081319,-0.180624,-0.007053,0.246952,-0.040134,0.024557,0.245655,-0.061537,-0.003476,0.246828,-0.084867,-0.024606,0.247822,-0.067376,-0.463487,0.076661,-0.139520,-0.423747,0.076295,-0.122248,-0.417048,0.070614,-0.157591,-0.445040,0.070369,-0.174198
