time,ctrlMel.statePos_x,ctrlMel.statePos_y,ctrlMel.statePos_z,ctrlMel.setpointPos_x,ctrlMel.setpointPos_y,ctrlMel.setpointPos_z,ctrlMel.log_data,
21.524,0.906586,-0.00704867,0.636177,0.963225,-0.00705139,0.641158,0,
21.543,0.914075,-0.00607831,0.636155,0.968448,-0.00604999,0.64116,0,
21.553,0.916619,-0.00593768,0.636155,0.97087,-0.00558558,0.641161,0,
21.563,0.919336,-0.00588115,0.636154,0.973169,-0.00514487,0.641162,0,
21.573,0.921627,-0.00535187,0.636157,0.975346,-0.00472738,0.641163,0,
21.593,0.927796,-0.00419964,0.63611,0.979343,-0.00396078,0.641165,0,
21.603,0.930212,-0.00403468,0.636131,0.981171,-0.00361057,0.641166,0,
21.613,0.932877,-0.00396274,0.635625,0.982888,-0.00328139,0.641167,0,
21.623,0.935157,-0.00342365,0.635368,0.984496,-0.00297303,0.641168,0,
21.633,0.938444,-0.00311733,0.6353,0.985998,-0.00268489,0.641169,0,
21.653,0.942465,-0.00245342,0.635226,0.988704,-0.00216616,0.64117,0,
21.663,0.944275,-0.00219074,0.635144,0.989912,-0.00193456,0.641171,0,
21.673,0.945625,-0.00206797,0.635103,0.991029,-0.00172045,0.641171,0,
21.683,0.948421,-0.00198963,0.635109,0.992056,-0.00152326,0.641172,0,
21.703,0.952022,-0.00109218,0.635056,0.993864,-0.00117687,0.641173,0,
21.713,0.953862,-0.00103565,0.635064,0.99465,-0.00102611,0.641173,0,
21.723,0.955239,-0.00101381,0.635068,0.995364,-0.000889565,0.641174,0,
21.733,0.957691,-0.000501185,0.635117,0.996007,-0.00076596,0.641174,0,
21.743,0.959179,-0.000121997,0.63508,0.996584,-0.000655063,0.641174,0,
21.763,0.961336,-4.0756e-05,0.63511,0.99756,-0.000468212,0.641175,0,
21.773,0.963498,-4.9364e-05,0.635209,0.997963,-0.000390833,0.641175,0,
21.783,0.96504,-6.51313e-05,0.635295,0.998318,-0.000322931,0.641175,0,
21.793,0.966127,-4.2243e-05,0.63517,0.998626,-0.000264092,0.641175,0,
21.803,0.967152,-5.15991e-05,0.635187,0.998891,-0.000212841,0.641176,0,
21.823,0.969111,0.000704122,0.635219,0.999309,-0.000132886,0.641176,0,
21.833,0.971117,0.000794575,0.635361,0.999467,-0.000102545,0.641176,0,
21.843,0.97208,0.000835763,0.635967,0.999598,-7.76215e-05,0.641176,0,
21.853,0.973529,0.00143875,0.636133,0.999705,-5.73297e-05,0.641176,0,
21.873,0.975864,0.00182814,0.636231,0.999855,-2.8991e-05,0.641176,0,
21.893,0.97793,0.00245136,0.63622,0.999939,-1.24793e-05,0.641176,0,
21.903,0.978917,0.00271138,0.636233,0.999964,-7.53357e-06,0.641176,0,
21.913,0.979901,0.00283997,0.636227,0.999982,-4.4232e-06,0.641176,0,
21.933,0.98179,0.00341593,0.636283,1,-1.41133e-06,0.641176,0,
21.943,0.98287,0.00384109,0.636144,1,-8.2359e-07,0.641176,0,
21.953,0.983849,0.00390262,0.636135,1,-4.26405e-07,0.641176,0,
21.963,0.984833,0.00444401,0.635601,1,-4.04955e-07,0.641176,0,
22.023,0.99023,0.0059449,0.635008,1,-6.70552e-07,0.641176,0,
22.043,0.991996,0.00672075,0.635045,1,-6.70552e-07,0.641176,0,
22.053,0.992827,0.0074249,0.635035,1,-6.70552e-07,0.641176,0,
22.063,0.993733,0.00770568,0.63454,1,-6.70552e-07,0.641176,0,
22.073,0.994164,0.0078414,0.634297,1,-6.70552e-07,0.641176,0,
22.083,0.995157,0.00788394,0.634212,1,-6.70552e-07,0.641176,0,
22.093,0.995619,0.00841774,0.634174,1,-6.70552e-07,0.641176,0,
22.103,0.996677,0.00884039,0.634082,1,-6.70552e-07,0.641176,0,
22.113,0.997086,0.00941204,0.634091,1,-6.70552e-07,0.641176,0,
22.123,0.997783,0.00969444,0.634099,1,-6.70552e-07,0.641176,0,
22.133,0.998111,0.00983055,0.634105,1,-6.70552e-07,0.641176,0,
22.143,0.998973,0.00986576,0.634185,1,-6.70552e-07,0.641176,0,
22.153,0.999953,0.0107019,0.634115,1,-6.70552e-07,0.641176,0,
22.163,1.00067,0.0108259,0.634126,1,-6.70552e-07,0.641176,0,
22.173,1.00102,0.0108812,0.63465,1,-6.70552e-07,0.641176,0,
22.183,1.00133,0.0108597,0.635027,1,-6.70552e-07,0.641176,0,
22.193,1.00145,0.0113575,0.635247,1,-6.70552e-07,0.641176,0,
22.203,1.002,0.0118014,0.635176,1,-6.70552e-07,0.641176,0,
22.213,1.00212,0.0118535,0.635209,1,-6.70552e-07,0.641176,0,
22.223,1.00267,0.0123868,0.63523,1,-6.70552e-07,0.641176,0,
22.233,1.00293,0.0126488,0.635238,1,-6.70552e-07,0.641176,0,
22.253,1.00325,0.0125919,0.636166,1,-6.70552e-07,0.641176,0,
22.263,1.00358,0.0133741,0.6361,1,-6.70552e-07,0.641176,0,
22.273,1.00384,0.013633,0.636183,1,-6.70552e-07,0.641176,0,
22.284,1.00449,0.0136871,0.636366,1,-6.70552e-07,0.641176,0,
22.293,1.00491,0.0138519,0.636215,1,-6.70552e-07,0.641176,0,
22.303,1.00498,0.014361,0.636228,1,-6.70552e-07,0.641176,0,
22.313,1.005,0.0146109,0.636227,1,-6.70552e-07,0.641176,0,
22.323,1.00551,0.0146276,0.636349,1,-6.70552e-07,0.641176,0,
22.333,1.00576,0.0146397,0.636368,1,-6.70552e-07,0.641176,0,
22.343,1.00533,0.0146322,0.636355,1,-6.70552e-07,0.641176,0,
22.353,1.00583,0.015325,0.636158,1,-6.70552e-07,0.641176,0,
22.363,1.00589,0.0155747,0.636141,1,-6.70552e-07,0.641176,0,
22.373,1.00592,0.0156951,0.636125,1,-6.70552e-07,0.641176,0,
22.383,1.00589,0.0156441,0.636176,1,-6.70552e-07,0.641176,0,
22.393,1.00586,0.0156096,0.636182,1,-6.70552e-07,0.641176,0,
22.403,1.00592,0.0157955,0.636077,1,-6.70552e-07,0.641176,0,
22.413,1.00591,0.0162995,0.636065,1,-6.70552e-07,0.641176,0,
22.423,1.00584,0.016432,0.636084,1,-6.70552e-07,0.641176,0,
22.433,1.0058,0.0164947,0.6361,1,-6.70552e-07,0.641176,0,
22.443,1.00577,0.0165176,0.636115,1,-6.70552e-07,0.641176,0,
22.453,1.00588,0.016765,0.636055,1,-6.70552e-07,0.641176,0,
22.463,1.00587,0.0167611,0.636054,1,-6.70552e-07,0.641176,0,
22.473,1.00579,0.0166176,0.636085,1,-6.70552e-07,0.641176,0,
22.483,1.00628,0.0165357,0.636112,1,-6.70552e-07,0.641176,0,
22.494,1.00599,0.0170151,0.636161,1,-6.70552e-07,0.641176,0,
22.503,1.00644,0.0176335,0.6361,1,-6.70552e-07,0.641176,0,
22.513,1.00666,0.0176883,0.636114,1,-6.70552e-07,0.641176,0,
22.523,1.00677,0.0177133,0.636127,1,-6.70552e-07,0.641176,0,
22.534,1.00676,0.0175784,0.636226,1,-6.70552e-07,0.641176,0,
22.543,1.00676,0.017506,0.636279,1,-6.70552e-07,0.641176,0,
22.553,1.00688,0.0177375,0.636145,1,-6.70552e-07,0.641176,0,
22.563,1.00688,0.0177259,0.636148,1,-6.70552e-07,0.641176,0,
22.573,1.00682,0.0175607,0.636235,1,-6.70552e-07,0.641176,0,
22.583,1.00679,0.0179963,0.636277,1,-6.70552e-07,0.641176,0,
22.593,1.00678,0.0182131,0.636308,1,-6.70552e-07,0.641176,0,
22.603,1.00689,0.0186661,0.636161,1,-6.70552e-07,0.641176,0,
22.613,1.0069,0.0186899,0.63617,1,-6.70552e-07,0.641176,0,
22.623,1.00684,0.018541,0.636279,1,-6.70552e-07,0.641176,0,
22.633,1.00682,0.0184615,0.636335,1,-6.70552e-07,0.641176,0,
22.643,1.00681,0.0184171,0.636362,1,-6.70552e-07,0.641176,0,
22.653,1.00691,0.0187018,0.635661,1,-6.70552e-07,0.641176,0,
22.673,1.00687,0.0185135,0.63562,1,-6.70552e-07,0.641176,0,
22.683,1.00685,0.0184165,0.635445,1,-6.70552e-07,0.641176,0,
22.693,1.00684,0.0183616,0.635338,1,-6.70552e-07,0.641176,0,
22.703,1.00692,0.0186715,0.635128,1,-6.70552e-07,0.641176,0,
22.713,1.00692,0.0186613,0.6351,1,-6.70552e-07,0.641176,0,
22.723,1.00692,0.0186543,0.635084,1,-6.70552e-07,0.641176,0,
22.733,1.00688,0.0184556,0.635104,1,-6.70552e-07,0.641176,0,
22.743,1.00685,0.0183528,0.635115,1,-6.70552e-07,0.641176,0,
22.753,1.00692,0.0186564,0.63506,1,-6.70552e-07,0.641176,0,
22.763,1.00692,0.0186429,0.63506,1,-6.70552e-07,0.641176,0,
22.773,1.00692,0.0186354,0.63506,1,-6.70552e-07,0.641176,0,
22.783,1.00692,0.0186307,0.634549,1,-6.70552e-07,0.641176,0,
22.793,1.00687,0.0184225,0.63433,1,-6.70552e-07,0.641176,0,
22.803,1.00684,0.0183153,0.634222,1,-6.70552e-07,0.641176,0,
22.813,1.00692,0.0186375,0.634095,1,-6.70552e-07,0.641176,0,
22.823,1.00691,0.0186241,0.634095,1,-6.70552e-07,0.641176,0,
22.833,1.00686,0.0184071,0.634146,1,-6.70552e-07,0.641176,0,
22.843,1.00683,0.0182991,0.634183,1,-6.70552e-07,0.641176,0,
22.853,1.00691,0.0186312,0.634113,1,-6.70552e-07,0.641176,0,
22.863,1.00691,0.0186203,0.634135,1,-6.70552e-07,0.641176,0,
22.873,1.0069,0.0181025,0.634149,1,-6.70552e-07,0.641176,0,
22.893,1.00603,0.0173834,0.63432,1,-6.70552e-07,0.641176,0,
22.903,1.00594,0.0176389,0.63417,1,-6.70552e-07,0.641176,0,
22.913,1.00591,0.0176109,0.634175,1,-6.70552e-07,0.641176,0,
22.923,1.00589,0.0175983,0.634181,1,-6.70552e-07,0.641176,0,
22.933,1.00581,0.0173689,0.634294,1,-6.70552e-07,0.641176,0,
22.943,1.00577,0.0172568,0.634341,1,-6.70552e-07,0.641176,0,
22.953,1.00588,0.0176105,0.634182,1,-6.70552e-07,0.641176,0,
22.963,1.00588,0.0176008,0.634192,1,-6.70552e-07,0.641176,0,
22.973,1.00588,0.0175989,0.634197,1,-6.70552e-07,0.641176,1,
22.983,1.00588,0.0176009,0.634202,1,-6.70552e-07,0.641176,1,
22.993,1.00591,0.0171901,0.63415,1,-6.70552e-07,0.641176,1,
23.003,1.0059,0.016884,0.634177,1,-6.70552e-07,0.641176,1,
23.013,1.0059,0.0167317,0.634187,0.999972,1.87721e-05,0.641176,1,
23.023,1.0059,0.0166575,0.634185,0.999905,5.90894e-05,0.641176,1,
23.033,1.00584,0.0163991,0.63429,0.999825,0.000108235,0.641176,1,
23.043,1.00591,0.0166427,0.634162,0.999735,0.000179636,0.641176,1,
23.053,1.0059,0.0166148,0.634169,0.99965,0.000266254,0.641176,1,
23.063,1.0059,0.0166039,0.634171,0.999573,0.000368024,0.641176,1,
23.073,1.00584,0.0163863,0.634247,0.999501,0.000484969,0.641176,1,
23.083,1.00581,0.0162866,0.633745,0.999435,0.000617081,0.641176,1,
23.093,1.0059,0.0166319,0.633235,0.999375,0.000764261,0.641176,1,
23.113,1.0059,0.0166367,0.633118,0.99927,0.00110397,0.641176,1,
23.123,1.0059,0.0166479,0.633096,0.999224,0.0012964,0.641176,1,
23.134,1.00584,0.0164841,0.633125,0.999183,0.00150392,0.641176,1,
23.153,1.00513,0.0167061,0.633087,0.999114,0.001964,0.641176,1,
23.163,1.005,0.0167104,0.633097,0.999085,0.00221656,0.641176,1,
23.183,1.00483,0.0165984,0.633223,0.999038,0.00276668,0.641176,1,
23.193,1.00489,0.0167808,0.633134,0.999019,0.00306409,0.641176,1,
23.203,1.00488,0.0167792,0.633145,0.999003,0.00337647,0.641176,1,
23.213,1.00487,0.0167881,0.633158,0.99899,0.00370371,0.641176,1,
23.223,1.00486,0.0168016,0.633164,0.99898,0.0040459,0.641176,1,
23.263,1.00487,0.0178328,0.633198,0.998958,0.00556319,0.641176,1,
23.273,1.0048,0.0178371,0.633339,0.998957,0.00597959,0.641176,1,
23.283,1.00476,0.0183801,0.633942,0.998958,0.00641079,0.641176,1,
23.303,1.00398,0.0189171,0.634192,0.998963,0.0073174,0.641176,1,
23.313,1.00391,0.0194783,0.634227,0.998966,0.00779296,0.641176,1,
23.323,1.0038,0.0197902,0.634395,0.998971,0.00828306,0.641176,1,
23.333,1.00375,0.0199656,0.634483,0.998976,0.00878826,0.641176,1,
23.343,1.00373,0.0205961,0.634521,0.998982,0.00930756,0.641176,1,
23.363,1.00387,0.0215611,0.634245,0.998994,0.0103907,0.641176,1,
23.373,1.00381,0.0219519,0.634349,0.999,0.0109542,0.641176,1,
23.383,1.00379,0.0221604,0.634377,0.999006,0.0115324,0.641176,1,
23.393,1.00378,0.0228012,0.634369,0.999012,0.0121253,0.641176,1,
23.403,1.0039,0.0235746,0.634166,0.999017,0.0127327,0.641176,1,
23.423,1.0039,0.0246026,0.634144,0.999027,0.0139911,0.641176,1,
23.433,1.00385,0.0250993,0.634203,0.999031,0.0146423,0.641176,1,
23.443,1.00383,0.0258797,0.634227,0.999033,0.0153079,0.641176,1,
23.453,1.00391,0.0261314,0.634116,0.999035,0.0159881,0.641176,1,
23.473,1.00314,0.0270469,0.634121,0.999036,0.0173918,0.641176,1,
23.483,1.00295,0.0278971,0.634184,0.999034,0.0181155,0.641176,1,
23.513,1.0029,0.0300485,0.634132,0.99902,0.0203732,0.641176,1,
23.533,1.00283,0.0313226,0.634236,0.999002,0.0219507,0.641176,1,
23.543,1.0028,0.0321331,0.634285,0.99899,0.0227606,0.641176,1,
23.553,1.00278,0.0325341,0.634316,0.998976,0.0235851,0.641176,1,
23.563,1.00289,0.0336361,0.634159,0.998961,0.0244241,0.641176,1,
23.573,1.00289,0.0345801,0.634161,0.998942,0.0252775,0.641176,1,
23.593,1.00203,0.0362078,0.634313,0.998899,0.027027,0.641176,1,
23.603,1.00195,0.0368263,0.634168,0.998874,0.0279234,0.641176,1,
23.613,1.00191,0.0377002,0.634176,0.998846,0.028834,0.641176,1,
23.623,1.00189,0.0386485,0.634178,0.998816,0.029759,0.641176,1,
23.643,1.00179,0.0403404,0.634329,0.998747,0.0316516,0.641176,1,
23.653,1.00189,0.0411523,0.634172,0.998708,0.0326192,0.641176,1,
23.663,1.00189,0.0418987,0.634182,0.998666,0.0336011,0.641176,1,
23.673,1.00189,0.0427812,0.634191,0.998621,0.0345973,0.641176,1,
23.683,1.00183,0.0440695,0.634311,0.998573,0.0356079,0.641176,1,
23.703,1.00139,0.0457816,0.634191,0.998467,0.0376709,0.641176,1,
23.713,1.00164,0.0467498,0.634192,0.998409,0.0387238,0.641176,1,
23.723,1.00125,0.0477422,0.634186,0.998347,0.0397909,0.641176,1,
23.733,1.00099,0.0486103,0.634278,0.998282,0.0408722,0.641176,1,
23.743,1.00085,0.0495601,0.634324,0.998213,0.0419674,0.641176,1,
23.763,1.00088,0.0517859,0.634179,0.998065,0.0442005,0.641176,1,
23.773,1.00087,0.0527964,0.63418,0.997985,0.0453382,0.641176,1,
23.783,1.0008,0.0537124,0.634279,0.997901,0.0464899,0.641176,1,
23.793,1.00076,0.054684,0.634321,0.997813,0.0476555,0.641176,1,
23.813,1.00036,0.0568501,0.634155,0.997624,0.0500294,0.641176,1,
23.823,1.0001,0.0578591,0.634152,0.997523,0.0512373,0.641176,1,
23.843,1.00009,0.0603301,0.634221,0.997309,0.0536949,0.641176,1,
23.853,0.999944,0.0617947,0.634125,0.997195,0.0549448,0.641176,1,
23.873,0.999869,0.0639017,0.634143,0.996954,0.0574865,0.641176,1,
23.884,0.999262,0.0654087,0.634248,0.9968,0.0590381,0.641176,1,
23.894,0.998947,0.0661588,0.634316,0.996667,0.0603465,0.641176,1,
23.903,0.998899,0.0670174,0.63417,0.996556,0.0614035,0.641176,1,
23.923,0.998843,0.0697574,0.63418,0.996267,0.064084,0.641176,1,
23.934,0.998739,0.0708932,0.634281,0.996083,0.0657191,0.641176,1,
23.944,0.998688,0.0724949,0.634327,0.995924,0.0670966,0.641176,1,
23.953,0.998325,0.0739045,0.634167,0.995793,0.0682087,0.641176,1,
23.963,0.998061,0.0749843,0.634172,0.995625,0.0696113,0.641176,1,
23.983,0.997753,0.077601,0.634269,0.995272,0.0724575,0.641176,1,
23.994,0.997664,0.0789045,0.634846,0.995049,0.0741918,0.641176,1,
24.003,0.997621,0.0800618,0.635134,0.994896,0.0753592,0.641176,1,
24.013,0.997807,0.0810688,0.635138,0.9947,0.0768302,0.641176,1,
24.033,0.99703,0.0831045,0.635199,0.994247,0.0801148,0.641176,1,
24.053,0.996655,0.0865281,0.635401,0.993855,0.0828515,0.641176,1,
24.063,0.996804,0.0879776,0.635208,0.993628,0.0843907,0.641176,1,
24.073,0.996278,0.0890843,0.635211,0.993395,0.0859437,0.641176,1,
24.093,0.995688,0.0921039,0.635365,0.99291,0.0890902,0.641176,1,
24.103,0.995589,0.0932832,0.635375,0.992657,0.0906838,0.641176,1,
24.113,0.995778,0.0949525,0.635179,0.992398,0.0922908,0.641176,1,
24.123,0.995252,0.0961056,0.635172,0.992132,0.0939109,0.641176,1,
24.134,0.994845,0.097833,0.63525,0.991804,0.0958737,0.641176,1,
24.153,0.99453,0.101192,0.635288,0.991293,0.0988525,0.641176,1,
24.163,0.993975,0.102203,0.63514,0.990999,0.100526,0.641176,1,
24.173,0.993833,0.103258,0.635139,0.990698,0.102213,0.641176,1,
24.183,0.993594,0.105475,0.63522,0.990389,0.103914,0.641176,1,
24.193,0.992951,0.107105,0.635268,0.990073,0.105627,0.641176,1,
24.213,0.992742,0.110052,0.635157,0.989418,0.109094,0.641176,1,
24.223,0.992013,0.111937,0.635255,0.989079,0.110848,0.641176,1,
24.233,0.99164,0.113393,0.634778,0.988732,0.112613,0.641176,1,
24.243,0.991454,0.115149,0.634543,0.988377,0.114393,0.641176,1,
24.253,0.990832,0.116528,0.634964,0.988013,0.116185,0.641176,1,
24.273,0.990696,0.11929,0.634228,0.987262,0.119808,0.641176,1,
24.283,0.990457,0.121643,0.634268,0.986874,0.12164,0.641176,1,
24.293,0.989817,0.123339,0.634284,0.986477,0.123484,0.641176,1,
24.303,0.989498,0.124685,0.634284,0.98599,0.125713,0.641176,1,
24.313,0.988908,0.126184,0.634131,0.985658,0.12721,0.641176,1,
24.333,0.987926,0.130005,0.634173,0.984803,0.130987,0.641176,1,
24.343,0.98751,0.132114,0.634204,0.984272,0.133278,0.641176,1,
24.353,0.987303,0.13367,0.634223,0.983911,0.134815,0.641176,1,
24.363,0.986674,0.135475,0.634244,0.983451,0.136748,0.641176,1,
24.373,0.986177,0.136937,0.634132,0.982982,0.138693,0.641176,1,
24.383,0.985843,0.138288,0.634144,0.982503,0.140651,0.641176,1,
24.393,0.984907,0.140821,0.634242,0.981915,0.143018,0.641176,1,
24.413,0.984094,0.144251,0.634154,0.981006,0.146598,0.641176,1,
24.423,0.983268,0.145983,0.634163,0.980488,0.148605,0.641176,1,
24.433,0.982563,0.148228,0.634274,0.979958,0.150625,0.641176,1,
24.443,0.982209,0.150382,0.634339,0.97931,0.153064,0.641176,1,
24.453,0.981763,0.152233,0.6347,0.978869,0.154699,0.641176,1,
24.463,0.981082,0.154009,0.634453,0.978308,0.156755,0.641176,1,
24.483,0.980062,0.157094,0.635045,0.977154,0.160901,0.641176,1,
24.493,0.979401,0.159876,0.635266,0.976561,0.162992,0.641176,1,
24.503,0.979071,0.161784,0.635372,0.975956,0.165095,0.641176,1,
24.513,0.97819,0.16388,0.635198,0.97534,0.167209,0.641176,1,
24.523,0.977768,0.165369,0.635199,0.974712,0.169335,0.641176,1,
24.543,0.975641,0.170467,0.635349,0.973422,0.173622,0.641176,1,
24.553,0.975111,0.17268,0.635367,0.972759,0.175783,0.641176,1,
24.563,0.974671,0.174131,0.635689,0.972085,0.177954,0.641176,1,
24.573,0.97397,0.176039,0.635422,0.971397,0.180137,0.641176,1,
24.603,0.971755,0.182875,0.636121,0.969115,0.187198,0.641176,1,
24.613,0.970987,0.184947,0.636161,0.968375,0.189427,0.641176,1,
24.623,0.970093,0.186989,0.636181,0.967622,0.191668,0.641176,1,
24.633,0.968722,0.189548,0.636295,0.966856,0.193919,0.641176,1,
24.643,0.968029,0.19185,0.636345,0.966076,0.196181,0.641176,1,
24.673,0.965877,0.198078,0.636173,0.963658,0.203028,0.641176,1,
24.683,0.964997,0.200097,0.636165,0.962824,0.205331,0.641176,1,
24.693,0.964098,0.203195,0.636245,0.961976,0.207644,0.641176,1,
24.713,0.962063,0.207135,0.636137,0.960237,0.212301,0.641176,1,
24.723,0.961053,0.209145,0.636651,0.959346,0.214645,0.641176,1,
24.744,0.958785,0.214841,0.637161,0.95752,0.219361,0.641176,1,
24.753,0.957949,0.217067,0.637112,0.956585,0.221734,0.641176,1,
24.773,0.955971,0.22118,0.637113,0.954669,0.226506,0.641176,1,
24.783,0.954434,0.224343,0.637161,0.953687,0.228908,0.641176,1,
24.794,0.953664,0.22695,0.637181,0.95269,0.231317,0.641176,1,
24.803,0.952888,0.229125,0.637091,0.951678,0.233735,0.641176,1,
24.813,0.951908,0.2312,0.63709,0.950649,0.236163,0.641176,1,
24.834,0.949906,0.235254,0.637098,0.948543,0.241045,0.641176,1,
24.843,0.948325,0.238427,0.637153,0.947466,0.243497,0.641176,1,
24.853,0.947007,0.241015,0.637086,0.946372,0.245959,0.641176,1,
24.863,0.945923,0.243162,0.637092,0.945261,0.248429,0.641176,1,
24.883,0.943236,0.248447,0.637141,0.942989,0.253393,0.641176,1,
24.893,0.941892,0.251075,0.637155,0.941827,0.255887,0.641176,1,
24.903,0.940708,0.253388,0.637157,0.940648,0.258389,0.641176,1,
24.913,0.93981,0.255261,0.637075,0.939451,0.260898,0.641176,1,
24.933,0.937762,0.259568,0.637074,0.937003,0.265941,0.641176,1,
24.943,0.936095,0.263154,0.637123,0.935753,0.26847,0.641176,1,
24.953,0.934874,0.265984,0.637069,0.934484,0.271009,0.641176,1,
24.963,0.933271,0.268182,0.637073,0.933197,0.273554,0.641176,1,
24.973,0.931963,0.270277,0.63708,0.931891,0.276106,0.641176,1,
24.993,0.928655,0.276181,0.637185,0.929223,0.281229,0.641176,1,
25.003,0.927205,0.278498,0.637101,0.92786,0.283799,0.641176,1,
25.013,0.925886,0.280956,0.637107,0.926479,0.286377,0.641176,1,
25.023,0.924723,0.283182,0.637112,0.925077,0.28896,0.641176,1,
25.033,0.922888,0.286525,0.637176,0.923657,0.291548,0.641176,1,
25.053,0.91973,0.291266,0.637114,0.920757,0.296742,0.641176,1,
25.063,0.918611,0.293856,0.637124,0.919276,0.299347,0.641176,1,
25.073,0.917037,0.296148,0.637129,0.917776,0.301957,0.641176,1,
25.083,0.914955,0.299539,0.637195,0.916255,0.304571,0.641176,1,
25.103,0.911799,0.304801,0.637118,0.913152,0.309815,0.641176,1,
25.113,0.910087,0.307138,0.637121,0.911569,0.312444,0.641176,1,
25.123,0.908729,0.309301,0.637126,0.909966,0.315076,0.641176,1,
25.133,0.906701,0.312638,0.637204,0.908341,0.317713,0.641176,1,
25.143,0.905173,0.315318,0.637238,0.906695,0.320353,0.641176,1,
25.173,0.90051,0.322317,0.637141,0.901627,0.328294,0.641176,1,
25.183,0.897996,0.325659,0.637233,0.899894,0.330947,0.641176,1,
25.193,0.89622,0.32834,0.637272,0.898138,0.333605,0.641176,1,
25.213,0.892929,0.333298,0.637147,0.894562,0.338923,0.641176,1,
25.223,0.89105,0.335392,0.637148,0.89274,0.341587,0.641176,1,
25.233,0.888663,0.339216,0.637231,0.890896,0.344252,0.641176,1,
25.243,0.88643,0.342147,0.637276,0.889028,0.346919,0.641176,1,
25.253,0.884911,0.344291,0.637143,0.887137,0.349587,0.641176,1,
25.273,0.881536,0.348433,0.637146,0.883287,0.354928,0.641176,1,
25.283,0.878801,0.352223,0.637229,0.881326,0.357599,0.641176,1,
25.293,0.876393,0.355134,0.637281,0.879342,0.360271,0.641176,1,
25.303,0.874852,0.35728,0.637148,0.877334,0.362945,0.641176,1,
25.323,0.871711,0.362193,0.637149,0.873249,0.368289,0.641176,1,
25.333,0.868804,0.365609,0.637218,0.871169,0.370962,0.641176,1,
25.343,0.86631,0.368326,0.63725,0.869065,0.373633,0.641176,1,
25.353,0.864792,0.370838,0.637128,0.866937,0.376304,0.641176,1,
25.383,0.858868,0.377396,0.636215,0.860406,0.384309,0.641176,1,
25.393,0.85627,0.381193,0.636186,0.858178,0.386977,0.641176,1,
25.403,0.853943,0.384106,0.636168,0.855927,0.389638,0.641176,1,
25.413,0.851885,0.386266,0.63608,0.85365,0.3923,0.641176,1,
25.433,0.8478,0.390918,0.636091,0.849021,0.397613,0.641176,1,
25.443,0.844623,0.394449,0.636154,0.846668,0.400266,0.641176,1,
25.453,0.841997,0.397224,0.636195,0.84429,0.402914,0.641176,1,
25.463,0.839838,0.399289,0.635334,0.841886,0.405559,0.641176,1,
25.494,0.832454,0.407565,0.635207,0.834019,0.413997,0.641176,1,
25.503,0.829793,0.410266,0.635242,0.832011,0.416099,0.641176,1,
25.513,0.827731,0.412803,0.635133,0.829477,0.418722,0.641176,1,
25.523,0.825642,0.415131,0.635145,0.826916,0.42134,0.641176,1,
25.534,0.822072,0.418787,0.635258,0.823808,0.424475,0.641176,1,
25.553,0.816663,0.423995,0.635166,0.819076,0.429159,0.641176,1,
25.563,0.814081,0.426438,0.635347,0.816409,0.431753,0.641176,1,
25.573,0.811171,0.429549,0.635262,0.813716,0.43434,0.641176,1,
25.603,0.803088,0.436675,0.63537,0.805474,0.442058,0.641176,1,
25.613,0.800931,0.439122,0.635185,0.802673,0.444614,0.641176,1,
25.623,0.797222,0.442475,0.6353,0.799844,0.447164,0.641176,1,
25.633,0.794334,0.445156,0.63535,0.796989,0.449704,0.641176,1,
25.643,0.791883,0.447477,0.635371,0.794106,0.452235,0.641176,1,
25.663,0.786741,0.451658,0.63541,0.788258,0.45727,0.641176,1,
25.673,0.784782,0.453831,0.635204,0.785293,0.459773,0.641176,1,
25.683,0.781013,0.457265,0.635328,0.7823,0.462266,0.641176,1,
25.693,0.777574,0.459988,0.635378,0.77928,0.464748,0.641176,1,
25.713,0.770671,0.465647,0.635313,0.773156,0.46968,0.641176,1,
25.723,0.767293,0.468152,0.63535,0.770053,0.472129,0.641176,1,
25.733,0.764601,0.470384,0.63536,0.766922,0.474566,0.641176,1,
25.743,0.761728,0.472477,0.635363,0.763128,0.477475,0.641176,1,
25.753,0.758085,0.475402,0.63527,0.760576,0.479404,0.641176,1,
25.773,0.751522,0.480265,0.635307,0.75412,0.48419,0.641176,1,
25.783,0.748571,0.482383,0.635303,0.75085,0.486563,0.641176,1,
25.793,0.745572,0.484954,0.635299,0.746889,0.489393,0.641176,1,
25.803,0.741908,0.488248,0.635229,0.744225,0.491268,0.641176,1,
25.823,0.735279,0.492659,0.635298,0.73749,0.495915,0.641176,1,
25.833,0.731791,0.494519,0.635308,0.73408,0.498215,0.641176,1,
25.843,0.729059,0.496425,0.635297,0.730642,0.500501,0.641176,1,
25.853,0.726176,0.498353,0.635285,0.727176,0.50277,0.641176,1,
25.863,0.721891,0.501224,0.63522,0.723683,0.505023,0.641176,1,
25.883,0.715295,0.505995,0.635309,0.716612,0.509479,0.641176,1,
25.903,0.709095,0.510124,0.635354,0.70943,0.513865,0.641176,1,
25.913,0.704739,0.513102,0.635282,0.705797,0.516031,0.641176,1,
25.923,0.700776,0.515625,0.635338,0.702137,0.518179,0.641176,1,
25.943,0.694012,0.519171,0.635392,0.693985,0.522838,0.641176,1,
25.953,0.690867,0.521064,0.635402,0.690988,0.524509,0.641176,1,
25.963,0.686539,0.523991,0.635296,0.687216,0.526579,0.641176,1,
